row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,row ID
Row196,Sydney,17.4,23.3,0,8,8.1,NA,,E,E,2,20,63,56,1023.5,1021.9,5,1,21.9,22.2,No,0
Row197,Sydney,19,24.9,0,8,11.9,NA,,ENE,NA,13,,61,65,1019.3,1016,3,3,23.4,24.2,No,0
Row198,Sydney,19.2,27,0,10.6,9.1,NA,,ENE,NE,13,22,65,57,1013.8,1010.6,5,5,24.3,26.1,No,1
Row199,Sydney,18.5,23.1,6.6,9.4,2.4,NA,,SSE,SE,17,19,92,73,1013.6,1012.1,8,7,18.6,21.5,Yes,1
Row200,Sydney,17.2,22.4,1.2,3.4,4,NA,,S,SE,20,28,75,64,1016.4,1016.7,7,7,19.1,19.4,Yes,0
Row201,Sydney,15.5,20.9,0,6.8,1.4,NA,,E,NE,4,15,60,50,1019.8,1017.5,7,7,18.8,20,No,0
Row202,Sydney,16.2,23.4,0,4,8.3,NA,,NNE,NE,22,24,60,60,1017,1013.7,7,8,20.6,21.6,No,1
Row203,Sydney,13.6,22.3,2.4,5,10.5,NA,,SSW,SSE,19,20,47,49,1003.5,1005.1,1,4,19.7,20.7,Yes,0
Row204,Sydney,16.4,21.8,0,7.6,0.1,NA,,E,E,7,19,55,55,1016.6,1014.1,7,8,18.5,19.2,No,0
Row205,Sydney,15.9,23.6,0,5,10.5,NA,,NNE,NE,17,26,58,64,1012.7,1008.9,7,1,21.8,22.7,No,0
Row206,Sydney,19.5,24.6,0.2,7.8,0.7,NA,,NW,N,24,17,71,75,1005,1003.9,8,7,22.9,22.2,No,1
Row207,Sydney,19.3,23.3,10.8,2.6,6.9,NA,,S,S,13,24,92,79,1002.2,1002,7,7,20.3,19.8,Yes,1
Row208,Sydney,15,24.9,11.2,4.8,12.3,NA,,SSW,E,13,19,64,55,1009.9,1007.2,2,1,19.8,21.4,Yes,0
Row209,Sydney,17.6,31.3,0,7.6,10.9,NA,,ENE,WNW,2,24,29,21,1009.1,1004.6,3,7,24.9,30.8,No,0
Row210,Sydney,16.6,23.8,0,12,12.9,NA,,W,E,6,26,65,65,1011.1,1007.2,1,1,20.8,23.4,No,0
Row211,Sydney,18.4,33.2,0,8,8,NA,,W,W,13,19,67,19,1007.7,1005.6,7,5,22.5,32.3,No,0
Row212,Sydney,19.3,27,0,4.8,6.7,NA,,N,E,15,24,78,70,1015,1008.6,8,5,20.9,24.1,No,0
Row213,Sydney,20.8,34.8,0,6.4,9.8,NA,,W,SSE,13,20,57,56,1006.9,1004.1,7,6,27,28.8,No,0
Row214,Sydney,20,26.1,0,7.6,4.9,NA,,W,SE,11,20,81,78,1007.9,1008.4,8,7,21.1,21.7,No,1
Row215,Sydney,18.2,22.3,6.8,4.4,6.3,NA,,E,E,19,31,74,72,1014.3,1010.9,7,6,20.3,21.9,Yes,1
Row216,Sydney,17.4,25.9,1.8,5.4,9.9,NA,,W,NE,7,17,81,60,1011.2,1006.3,3,6,19.5,24.9,Yes,0
Row217,Sydney,19.5,23.4,0,9.4,5.2,NA,,S,SSE,35,30,71,66,1007.1,1009.6,3,8,21.9,21.7,No,1
Row218,Sydney,17.2,19.9,3.4,4.6,0,NA,,ESE,ESE,15,26,90,58,1013.8,1015,8,8,17.5,19.7,Yes,1
Row219,Sydney,17,32.9,28.2,4.8,7.5,NA,,N,W,24,37,82,25,995,990.3,6,4,24.5,32.5,Yes,0
Row220,Sydney,19.2,25.4,0,12,12.7,NA,,W,WSW,33,44,42,32,996.5,997.4,1,5,21.5,23.9,No,0
Row221,Sydney,16.7,23.8,0,9.8,12.1,NA,,S,SE,24,20,39,43,1006.8,1007.9,5,1,20.9,22.8,No,0
Row222,Sydney,17.7,26,0,9.2,9.6,NA,,WNW,E,6,17,68,73,1011.9,1008,1,6,22.3,23.1,No,0
Row223,Sydney,19.3,27.4,0,4.8,8.4,NA,,WNW,E,13,17,65,68,1005,1001.2,2,6,23.1,24,No,0
Row224,Sydney,17.3,26.4,0.6,10.2,12.2,NA,,WNW,SE,7,30,67,58,1005.9,1007.8,2,6,21.6,21.2,No,0
Row225,Sydney,15.7,20.4,0,10.6,4.6,NA,,S,SSE,26,15,57,69,1019.2,1019.3,5,7,18.4,18.2,No,0
Row226,Sydney,14.3,22.1,0.4,5.2,12,NA,,NNW,E,2,20,60,50,1022,1019.9,4,1,19.6,21.4,No,0
Row227,Sydney,19,26.9,0,10.8,6.5,NA,,E,ENE,11,9,60,56,1009.3,1008.4,6,7,23.8,26,No,0
Row228,Sydney,16.4,23.3,0,0.8,7.2,NA,,E,E,7,19,73,60,1014.5,1013.5,7,3,20.7,22.8,No,0
Row229,Sydney,19.1,26,0,4,10,NA,,ESE,NE,4,22,75,71,1013.9,1010.7,7,1,23.1,25.4,No,0
Row230,Sydney,20.5,27.2,0,7.2,0.7,NA,,E,NE,9,13,79,70,1009,1005,7,8,24.5,26.2,No,1
Row231,Sydney,19.7,28.3,7,6,12.1,NA,,W,E,4,20,72,63,1006.6,1003.2,1,5,23.4,26.5,Yes,0
Row232,Sydney,18.2,27.6,2,5.6,10.9,NA,,W,E,9,26,81,72,1004.3,999.3,6,5,20.9,23.8,Yes,0
Row233,Sydney,19.2,31.5,0,7.4,13.1,NA,,W,E,19,20,37,42,1002.7,1002.4,0,0,24.7,25.3,No,0
Row234,Sydney,18.4,34.7,0,9.8,12.9,NA,,W,NNW,11,17,73,22,1005.5,1000.7,4,6,22,34.3,No,0
Row235,Sydney,17,23,0,9,0.5,NA,,ESE,ENE,13,15,58,49,1021.6,1019.4,8,8,18.8,21.4,No,0
Row236,Sydney,18.7,24.6,0,5.4,11.3,NA,,NNE,NE,13,31,59,58,1018.6,1015.2,2,1,23,24.1,No,0
Row237,Sydney,18.3,23.4,0,7.6,6.1,NA,,ENE,E,17,20,54,53,1017.1,1013.9,7,6,19.7,22.5,No,0
Row238,Sydney,17.4,24.6,0,6.6,8.7,NA,,NE,ENE,19,31,58,57,1013.8,1011.5,3,1,23.4,23.9,No,1
Row239,Sydney,18.7,26.8,1.2,8.8,11.4,NA,,E,ESE,7,15,71,61,1015.4,1016.4,1,6,23.2,25.6,Yes,0
Row240,Sydney,19.6,26.2,0.2,4.2,11.1,NA,,ESE,NE,7,26,74,56,1019.5,1016.5,6,0,23.5,25.4,No,0
Row241,Sydney,20.8,29.7,0,10.2,13,NA,,E,NNE,7,24,67,49,1014.6,1011.2,0,1,25.5,29.1,No,0
Row242,Sydney,23,33.4,0,14.2,9.4,NA,,ESE,NE,7,19,61,39,1009.1,1006,,6,28.6,33.1,No,1
Row243,Sydney,17.7,22.6,0,10.4,6.5,NA,,SSE,SSE,26,28,52,48,1020.5,1020.5,6,3,19,21.6,No,0
Row244,Sydney,14.8,23.3,0,5.6,12.7,NA,,WNW,E,11,22,62,46,1021.9,1020,1,3,19.5,22.9,No,0
Row245,Sydney,16.4,25.1,0,11,12.7,NA,,N,NE,15,26,55,57,1019.3,1015,1,5,22.5,23.8,No,0
Row246,Sydney,23.4,33.6,1,8,9.8,NA,,NNW,NNW,15,26,52,45,1008.9,1005.5,5,5,27.8,32.7,No,0
Row247,Sydney,25,31.7,0,14.2,11.9,NA,,ESE,E,9,19,59,58,1009.2,1007.6,1,2,29.5,29.1,No,0
Row248,Sydney,24.8,40.9,0,10.6,11.1,NA,,NW,W,11,26,55,20,1004.8,1002.8,6,2,31.5,40.1,No,0
Row249,Sydney,19.9,27.1,4.4,1.8,12.3,NA,,N,NE,4,22,78,60,1018.5,1016,6,1,23.7,26.6,Yes,0
Row250,Sydney,21.2,28.3,0,8.6,12.5,NA,,E,NE,4,26,73,67,1018.6,1016.5,1,1,25.2,27.5,No,0
Row251,Sydney,21.1,28.2,0,10.2,13,NA,,E,NE,4,24,72,59,1018.7,1015.8,1,0,24.6,27.5,No,0
Row252,Sydney,21.8,29.1,0,10.6,11.5,NA,,ENE,NE,7,19,76,54,1017.5,1014.2,2,3,25,29,No,0
Row253,Sydney,21.2,28.1,0,9.2,11.1,NA,,E,ESE,13,17,71,66,1016.1,1016.2,1,5,24.9,26.9,No,0
Row254,Sydney,22.9,28.3,0,6.4,9.8,NA,,ESE,NE,4,24,79,63,1016.3,1012.2,6,2,24.8,27.1,No,0
Row255,Sydney,21.8,28,0,10.8,7.5,NA,,NA,SE,0,19,63,60,1010.8,1010,7,4,25.4,27.9,No,0
Row256,Sydney,22.2,29.2,0,6.6,12.2,NA,,E,NE,6,22,73,58,1009.1,1005.9,1,1,26,28.9,No,0
Row257,Sydney,21.9,29.5,0,9.8,10.8,NA,,E,ENE,6,11,75,64,1010.9,1008.4,3,1,25.5,27.4,No,0
Row258,Sydney,21.8,33.5,0,10.4,11.8,NA,,E,NNE,9,31,68,34,1013.3,1010.6,0,1,25.6,32.2,No,0
Row259,Sydney,21.4,28.6,0,14.2,12.2,NA,,E,ENE,9,17,69,53,1010.8,1007.5,0,1,24.2,28.1,No,0
Row260,Sydney,17.9,19.4,3.4,1.6,0,NA,,SSW,SSW,6,19,94,89,1011.9,1010.1,8,8,18.2,18.7,Yes,1
Row261,Sydney,16.7,23,5.6,2.2,1.5,NA,,SSW,S,26,20,77,61,1011.1,1011.2,7,7,17.7,23,Yes,0
Row262,Sydney,17.5,22,0.6,4,1.1,NA,,SSW,SSE,19,31,76,56,1017.5,1018.7,7,8,18.9,21.4,No,1
Row263,Sydney,16.4,20.4,23.2,5.4,0,NA,,SE,SE,24,24,86,90,1025.4,1025,8,8,18,17.9,Yes,1
Row264,Sydney,17,21.2,19.6,4.4,0,NA,,ESE,ESE,30,19,66,67,1022.9,1019.2,8,8,19.1,20.4,Yes,1
Row265,Sydney,16.5,23.3,25.6,2.4,0.2,NA,,SSE,SE,19,22,88,66,1014.7,1013.9,8,8,19.4,23.1,Yes,1
Row266,Sydney,18.6,25,16.4,4.8,6.4,NA,,SE,SE,19,24,82,62,1017.6,1017.8,7,7,20.3,22.6,Yes,1
Row267,Sydney,19.4,22.9,3.8,7.4,0,NA,,SE,SE,9,17,70,71,1017,1015.4,8,8,20.8,22,Yes,1
Row268,Sydney,19.4,26.6,24.6,3.2,7.1,NA,,W,S,19,15,93,62,1010.2,1008.1,8,6,20.2,25.7,Yes,1
Row269,Sydney,18.9,28.4,1.4,3.6,11.4,NA,,NNW,E,19,20,74,60,1008,1005,2,5,23.1,27.5,Yes,0
Row270,Sydney,20.3,26.1,0,7.8,9.6,NA,,W,E,2,19,78,68,1011.6,1010.2,5,3,22.4,25.1,No,0
Row271,Sydney,21.9,24.4,0,6.4,0.3,NA,,NA,E,0,11,85,68,1013.3,1013.2,8,8,22.5,23.6,No,1
Row272,Sydney,19.6,27,0,4.6,5.3,NA,,NA,ENE,0,15,78,63,1016.9,1013,7,5,22.6,26.5,No,0
Row273,Sydney,19.9,30.5,0.8,5.4,10.7,NA,,W,SE,11,15,82,57,1014.1,1013.2,0,1,23,28.2,No,0
Row274,Sydney,19.6,24.6,0,7.6,6.8,NA,,S,S,11,20,74,58,1020.4,1018.7,8,5,20.7,23.6,No,0
Row275,Sydney,17.5,23.5,0,6,5.6,NA,,W,E,13,11,78,50,1018.2,1015.9,7,4,18.9,23.2,No,0
Row276,Sydney,17.5,25.4,0,4.8,5.6,NA,,N,E,7,20,70,61,1009.5,1006.9,7,4,20.7,24.1,No,0
Row277,Sydney,20.5,25.7,0,6.8,10,NA,,E,E,9,19,70,60,1010.7,1010.8,8,6,23.1,24.8,No,0
Row278,Sydney,21.8,25.5,0,6,9,NA,,NA,E,0,17,71,60,1016.6,1015.2,7,5,22.8,25.1,No,0
Row279,Sydney,20.8,26.9,0,6.8,6.9,NA,,ENE,ENE,19,20,61,55,1018,1015.2,7,7,24.1,25.6,No,0
Row280,Sydney,22.5,25.1,0,7.6,0.5,NA,,E,SW,4,13,73,49,1008,1008.5,7,7,24.2,22.9,No,0
Row281,Sydney,14.4,23.6,0,7.8,9.8,NA,,W,ESE,15,19,67,48,1013.4,1011.4,1,1,17.8,22.5,No,0
Row282,Sydney,17.7,26.3,0,4.8,9.2,NA,,SW,ESE,11,19,77,58,1014.2,1011.8,3,1,20.5,25.8,No,0
Row283,Sydney,20.2,25.3,0,5,4.1,NA,,SSW,S,11,19,80,77,1017.8,1018.7,5,7,22.2,22,No,1
Row284,Sydney,18.2,24.5,36.8,2,4.4,NA,,SW,E,6,13,94,69,1022.2,1020.4,7,7,19.1,23.6,Yes,0
Row285,Sydney,19.1,24.5,0.6,3.6,6.7,NA,,ENE,E,17,20,66,53,1022,1021.3,6,5,22.8,24.3,No,0
Row286,Sydney,20.2,23.4,0,6.2,1.8,NA,,ESE,E,17,24,59,70,1023.8,1022.7,3,7,23.3,22.3,No,1
Row287,Sydney,18.2,25.3,1.2,5,9.8,NA,,W,E,4,22,87,57,1022.9,1020.4,2,2,20.3,24.7,Yes,0
Row288,Sydney,19.9,27.2,0,4,6.4,NA,,NE,ENE,2,20,82,64,1014.7,1010.1,3,6,22.3,26.8,No,1
Row289,Sydney,16.1,26.8,0.4,6.8,10.8,NA,,W,E,17,22,42,29,1011.7,1008.2,1,0,18.7,26.7,No,0
Row290,Sydney,15.9,25.7,0,6.1,11,NA,,W,SE,20,19,47,48,1013.4,1012.5,1,1,18.8,23.9,No,0
Row291,Sydney,17.5,27.7,0,6,9.7,NA,,W,E,13,13,76,67,1016.7,1013.7,2,7,20.6,24.9,No,0
Row292,Sydney,19.9,26.1,0,6.2,8.6,NA,,NA,E,0,17,80,69,1017.4,1016.6,2,1,23.5,25.3,No,0
Row293,Sydney,19.6,25.3,0,6.2,8.7,NA,,W,E,6,17,83,58,1018.9,1017.2,4,2,22.1,24.9,No,0
Row294,Sydney,19.5,25.7,0.2,8,10.2,NA,,NE,NE,7,17,66,61,1017.1,1015.1,5,4,23.1,25.6,No,0
Row295,Sydney,20.5,26.1,0,5.8,10.8,NA,,NNE,NE,6,19,67,59,1017.9,1016.3,1,3,23.6,25.9,No,0
Row296,Sydney,20.8,26,0,7,8,NA,,NNE,E,4,17,69,60,1019.7,1017.5,4,4,23,25.2,No,1
Row297,Sydney,20.5,26.6,1.4,5.2,7.6,NA,,NE,ENE,2,17,72,56,1019.4,1016.7,4,6,23.8,25.7,Yes,0
Row298,Sydney,20.6,23.5,0.4,5.8,4.8,NA,,SSE,SSE,17,26,69,59,1023.9,1023.7,7,6,22,22.5,No,0
Row299,Sydney,19.6,24.7,11.4,3.8,2.4,NA,,ESE,ESE,22,17,87,79,1023.3,1021.8,8,7,21.9,23.8,Yes,1
Row300,Sydney,20.1,25.1,5,2.6,7.9,NA,,NA,ENE,0,24,92,73,1021.1,1016.9,6,5,21.4,24.4,Yes,1
Row301,Sydney,18.3,20.8,3,4.2,1.4,NA,,S,SSE,24,28,84,58,1017.7,1019.2,7,8,18.4,20.1,Yes,0
Row302,Sydney,17.1,22.8,0,5.6,8,NA,,W,NE,9,20,72,67,1020.1,1014.4,7,5,19.1,21.5,No,0
Row303,Sydney,17,21.1,0.2,3.4,6.9,NA,,S,SSE,30,26,69,59,1020.5,1019.6,7,3,19.5,19.4,No,0
Row304,Sydney,16.3,21.3,0.2,5.8,7.7,NA,,S,SE,11,24,67,55,1025.6,1024.4,7,3,18.8,20.1,No,0
Row305,Sydney,15.1,23.2,0,2.8,8.4,NA,,WNW,E,9,19,72,58,1025.5,1022.3,1,3,19.6,21.8,No,0
Row306,Sydney,14.7,22.7,0,4,8.3,NA,,W,E,15,9,81,65,1023.6,1021,5,4,18.4,22.4,No,0
Row307,Sydney,18.9,26.1,0.2,0.8,,NA,,W,E,11,13,89,72,1023.3,1020.5,7,7,20.4,23.4,No,0
Row308,Sydney,20.4,22.6,0,3.6,0.1,NA,,SE,S,15,7,79,84,1022.5,1019.3,8,8,21.6,20.9,No,1
Row309,Sydney,16.1,29.3,0.2,5,10,NA,,W,NW,11,20,70,25,1011.1,1006.9,0,1,20.5,29,No,0
Row310,Sydney,14.9,24.1,0,10,9.8,NA,,W,E,15,15,43,38,1015.2,1011.7,0,1,17.4,22.6,No,0
Row311,Sydney,14.2,22.8,0,5.2,7.9,NA,,WSW,S,11,28,66,56,1020,1018.1,1,5,18.3,20.9,No,1
Row312,Sydney,15.8,22.5,13.4,3.4,8.3,NA,,SSW,S,20,17,91,62,1019.9,1017.9,7,6,16.1,21.7,Yes,1
Row313,Sydney,15.9,21.4,9,7,2.9,NA,,SSE,S,26,24,60,59,1020.7,1018.9,7,7,19.5,19.7,Yes,0
Row314,Sydney,16.4,22.1,0.6,5.4,5,NA,,ESE,S,33,15,59,64,1022.8,1021.3,5,7,20.5,20.1,No,1
Row315,Sydney,16,22.7,6.8,3.4,7.7,NA,,SW,S,9,17,85,65,1024.3,1022.5,7,7,17.2,20.1,Yes,1
Row316,Sydney,14.7,21.6,2,4.2,6.3,NA,,WNW,ENE,15,7,87,60,1021.8,1018.2,3,5,16.9,20,Yes,0
Row317,Sydney,11.2,18.7,0,7.2,9.9,NA,,W,WNW,28,24,43,26,1013,1012.7,1,2,14.1,17.9,No,0
Row318,Sydney,11.8,21.9,0,4,10.5,NA,,W,W,19,26,54,30,1015.5,1014.9,1,2,16.1,20.5,No,0
Row319,Sydney,10.2,17.6,0,4.6,2.4,NA,,WNW,S,20,22,59,63,1022.3,1019.5,7,7,12.6,16.6,No,1
Row320,Sydney,11,17.4,6.2,2.4,2.7,NA,,W,WSW,17,4,92,88,1020.5,1020.4,7,7,12.8,14.1,Yes,1
Row321,Sydney,11.4,20.5,13,3.6,7,NA,,W,SE,7,6,85,61,1027.8,1025.5,4,2,12.8,20.4,Yes,0
Row322,Sydney,14,21,1.2,1.8,4.2,NA,,W,S,13,19,86,61,1030.7,1028.3,7,5,14.7,20.5,Yes,0
Row323,Sydney,12.9,22.9,0.8,3.2,9.7,NA,,W,ENE,11,17,92,61,1028.3,1023.7,2,1,14.1,20.7,No,0
Row324,Sydney,12,22.7,0,4,10.2,NA,,W,SSE,20,17,67,44,1024.3,1021.7,1,1,15,21.6,No,0
Row325,Sydney,12.3,20.9,0,2.6,9.5,NA,,W,S,20,24,71,61,1027.5,1025,1,2,14.9,19.6,No,0
Row326,Sydney,13,20.1,0.8,3.4,3.4,NA,,SSW,SSE,11,17,86,46,1024.6,1023.6,7,5,13.9,19.6,No,1
Row327,Sydney,11.8,18.9,1.4,3.4,6.4,NA,,W,SW,15,2,74,55,1025.2,1022.4,6,5,14.3,17.4,Yes,0
Row328,Sydney,9.6,20.1,0,2.6,5.5,NA,,W,S,19,11,78,51,1021.6,1018.1,1,6,12,18.5,No,0
Row329,Sydney,10.4,21.3,0,1.6,9.7,NA,,W,WNW,22,11,80,39,1016.8,1012.8,1,1,12.4,20.9,No,0
Row330,Sydney,11.1,21.5,0,2.6,10.1,NA,,NW,W,17,35,50,31,1012.6,1010.6,1,1,15.2,20.5,No,0
Row331,Sydney,14.2,21.7,0,5,7.8,NA,,W,WSW,24,30,49,38,1008.2,1008.1,7,7,18.7,21.7,No,0
Row332,Sydney,11.4,20.7,0,4.8,9.7,NA,,W,SE,15,15,64,40,1018.7,1017.7,1,1,13,19.6,No,0
Row333,Sydney,10.5,20.9,0,2.6,5.2,NA,,W,ESE,19,17,74,52,1025.7,1023.3,3,5,13.2,19.7,No,1
Row334,Sydney,14.5,21.2,20.2,4.4,3,NA,,E,ESE,33,31,68,62,1022.1,1020.1,7,7,19.2,20.4,Yes,1
Row335,Sydney,14.8,19.7,27.2,1.8,0.2,NA,,NA,NA,,,53,62,1023.9,1022,7,7,19.2,18.7,Yes,1
Row336,Sydney,15.6,19.6,4.6,6.6,0,NA,,NA,NA,,,59,85,1023.6,1020.8,8,8,19.1,17.5,Yes,1
Row337,Sydney,15.4,20.8,17.6,5,6,NA,,NA,NA,,,66,80,1023.6,1023.3,5,8,19.6,18.1,Yes,1
Row338,Sydney,13.6,20.3,0,3.6,2.2,NA,,NA,NA,,,82,61,1025.8,1023.2,7,7,15.4,19.4,No,0
Row339,Sydney,13.9,16.9,0,3,0.1,NA,,W,W,15,6,88,86,1020.4,1018.4,7,8,15.3,16.3,No,1
Row340,Sydney,12,19.2,3.6,0.4,7.7,NA,,W,S,17,22,92,72,1021.4,1020.2,3,5,13.5,17.1,Yes,0
Row341,Sydney,11.6,18.8,10.6,1.2,2.8,NA,,E,E,24,24,86,67,1033.3,1031.9,6,7,14.5,16.8,Yes,0
Row342,Sydney,13.1,16.8,0.6,3,0,NA,,W,E,17,2,83,67,1032.9,1030.4,7,8,13.3,16.1,No,0
Row343,Sydney,12.5,19.1,0,1.2,3.4,NA,,WNW,ENE,13,15,91,68,1030.1,1027.1,7,7,13.7,18.5,No,1
Row344,Sydney,13.7,18.5,8,2.8,0.1,NA,,SE,E,6,19,89,87,1025.9,1022.3,8,7,16,17.6,Yes,1
Row345,Sydney,13.1,17,10.4,0,0.6,NA,,W,ENE,15,2,97,86,1020.7,1016.8,7,7,13.4,16.8,Yes,0
Row346,Sydney,9.3,19,0,2.2,9.8,NA,,W,WNW,17,7,71,45,1014.1,1010.1,1,1,11.6,18.7,No,0
Row347,Sydney,10.7,19.8,0.2,3.8,6.6,NA,,NW,WNW,13,19,80,42,1008.2,1004.8,6,3,12.6,18.7,No,0
Row348,Sydney,11.4,19.2,0,3.2,9,NA,,NNW,W,13,22,63,34,1009.8,1007.3,2,2,13.8,18.6,No,0
Row349,Sydney,10,16.2,0,2.6,6,NA,,W,WNW,17,22,62,44,1011.5,1008.3,3,7,11.7,15,No,0
Row350,Sydney,9.7,14.2,0,4.4,9.6,NA,,W,WSW,35,31,37,32,1012.2,1012.5,1,1,10.5,13.6,No,0
Row351,Sydney,6.2,17.1,0,3,9.4,NA,,W,W,22,4,67,41,1024.3,1020.2,1,7,8.2,17.1,No,0
Row352,Sydney,7.8,18.5,0,2.6,4.6,NA,,W,WNW,9,7,70,40,1017.7,1014,7,7,9.4,16.8,No,0
Row353,Sydney,9.4,15.6,0,3.4,0.3,NA,,W,NNE,6,2,74,61,1014.5,1011.9,7,7,11,14.4,No,1
Row354,Sydney,9.2,16.3,0.6,3,0.5,NA,,SW,S,17,19,81,88,1017.9,1020.1,6,7,13.1,13.6,No,1
Row355,Sydney,10.5,15.6,29.8,0.8,3.3,NA,,W,WSW,19,6,92,87,1027.6,1026.5,7,6,11.2,14.2,Yes,1
Row356,Sydney,10.1,15.4,7.8,1,3.3,NA,,W,E,11,9,95,85,1030,1028.1,7,7,10.7,14.2,Yes,1
Row357,Sydney,9.2,18,23.6,1.4,7.2,NA,,ENE,E,11,19,95,46,1030.2,1028,6,5,10.9,17.8,Yes,0
Row358,Sydney,10.9,16,0.2,3.8,0.6,NA,,W,NNE,15,11,95,87,1028,1024.6,6,8,11.7,15.5,No,1
Row359,Sydney,14.1,21,12.2,1.8,6.7,NA,,WNW,NE,9,4,96,59,1020.3,1017.7,7,2,15.1,20.6,Yes,0
Row360,Sydney,10.1,19.6,0,1.6,9.5,NA,,W,E,13,11,91,58,1019.9,1016.7,1,1,11.2,18.8,No,0
Row361,Sydney,9.1,18.9,0,1.4,6.3,NA,,NNW,E,7,7,86,49,1015.2,1010.7,7,1,10.7,18.6,No,0
Row362,Sydney,8.7,16.9,0,2.2,6.5,NA,,WNW,WNW,13,13,69,50,1014.6,1012.2,6,7,11.9,15.8,No,0
Row363,Sydney,8.7,18.6,0,1.8,8.8,NA,,W,ENE,15,11,76,51,1012.7,1009.2,3,7,10.7,16.6,No,0
Row364,Sydney,9.6,20.7,2.8,2,9.8,NA,,W,W,17,7,67,47,1012.3,1010.3,1,1,12.3,20.4,Yes,0
Row365,Sydney,12.3,19.9,0,1.4,2.2,NA,,NNW,NNW,28,24,66,54,1013.2,1008.2,7,3,15.6,19.1,No,0
Row366,Sydney,11,18.9,0,4.8,8.4,NA,,NNW,W,13,33,55,32,1007.9,1006.4,1,1,13,17.8,No,0
Row367,Sydney,11.1,16.2,0,5.6,9.4,NA,,W,W,44,37,50,41,1003.5,1004,1,4,12.3,14.5,No,0
Row368,Sydney,8.5,17.1,0,3.8,9.8,NA,,W,W,15,30,59,34,1012.5,1011.1,1,1,10.1,16.7,No,0
Row369,Sydney,9.1,17.6,6.2,0.4,4.4,NA,,WNW,ESE,13,30,96,63,1030.9,1028.5,7,5,10.3,16.2,Yes,1
Row370,Sydney,9.5,18.6,8.8,1.8,8.4,NA,,W,SSE,13,20,97,65,1028.1,1024.7,5,6,10.8,16.8,Yes,0
Row371,Sydney,9.1,16.4,0,2,3.6,NA,,W,ENE,13,13,94,58,1022.6,1018.6,7,7,10.3,15.8,No,0
Row372,Sydney,11.6,17.4,0.2,2.4,2.8,NA,,W,N,9,7,67,53,1007.5,1005.9,6,6,14.5,16.8,No,0
Row373,Sydney,10.2,17.2,0,3.2,9.7,NA,,W,WNW,15,28,68,34,1007.4,1004.4,1,1,12.1,16.8,No,0
Row374,Sydney,6.7,17.3,0,2.6,6.9,NA,,W,NW,17,7,79,42,1010.1,1008.2,3,4,8.9,17,No,0
Row375,Sydney,8.1,16.5,0,2,2.5,NA,,W,SW,24,22,78,47,1012.3,1010.3,6,7,9.2,14.5,No,1
Row376,Sydney,8,18.6,0,3,9.8,NA,,W,WNW,15,6,84,42,1022.5,1018.4,1,1,9,18.4,No,0
Row377,Sydney,8.2,21.3,0,2.6,10,NA,,W,N,15,13,72,34,1025.1,1020.4,0,0,10.3,21.2,No,0
Row378,Sydney,8.8,23.4,0,5.4,10,NA,,W,E,15,11,68,43,1021.2,1015.7,0,1,11.2,21.3,No,0
Row379,Sydney,11.2,24.7,0,4.8,8,NA,,NW,NNW,15,24,54,39,1011.5,1005.4,2,4,19.7,24,No,1
Row380,Sydney,11.4,18.3,3.6,5.6,8.1,NA,,NNW,SSW,4,19,62,42,1012.7,1014.5,1,4,13.6,16.4,Yes,0
Row381,Sydney,8.4,17.5,0.6,2.2,9.4,NA,,W,E,20,9,62,51,1026,1024.6,1,2,9.9,16.1,No,0
Row382,Sydney,7.6,18.6,0,1.8,9.9,NA,,W,ENE,15,17,81,54,1026.1,1022.1,0,1,8.9,15.5,No,0
Row383,Sydney,8.9,15.3,0,5.8,0.3,NA,,W,W,4,9,83,68,1019.1,1014.2,7,8,9.9,14.1,No,1
Row384,Sydney,8.3,18.9,12.2,0.4,9,NA,,W,WSW,19,17,72,34,1016.3,1015.4,1,1,10.5,18.8,Yes,0
Row385,Sydney,8.5,18.9,0,4,9.5,NA,,W,W,22,15,65,39,1024.4,1019.3,1,1,10.7,18.7,No,0
Row386,Sydney,9.2,19.7,0,3,8.5,NA,,NNW,W,9,22,66,38,1020,1017.9,5,2,12.8,18.4,No,0
Row387,Sydney,9.2,19.2,0,3.8,10.2,NA,,W,WNW,20,11,60,33,1025.4,1021.4,0,1,11.5,18.8,No,0
Row388,Sydney,10,19.8,0,3.2,5.1,NA,,W,W,11,13,70,33,1021.7,1017.4,7,3,11.7,18.2,No,0
Row389,Sydney,7.6,19.3,0,2.8,9.9,NA,,W,ESE,17,15,69,40,1022.8,1020.4,4,1,10.5,17.5,No,0
Row390,Sydney,8,19.5,0,2,9.2,NA,,W,NE,13,15,73,55,1023.6,1019.2,7,3,11.2,17.6,No,0
Row391,Sydney,11,23.5,0,4.8,8.9,NA,,NNW,WNW,22,24,47,21,1015.8,1009.4,3,4,15.4,23.2,No,0
Row392,Sydney,5.9,16.8,0,2.6,8.4,NA,,W,E,17,15,70,55,1020.8,1017.9,3,4,8.5,16,No,0
