row ID,Location,MinTemp,MaxTemp,MeanTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,AvgWindSpeed,Humidity9am,Humidity3pm,AvgHumidity,Pressure9am,Pressure3pm,AvgPressure,Cloud9am,Cloud3pm,AvgCloud,Temp9am,Temp3pm,RainToday
657,Sydney,7.9,17,12.45,19.4,3.6,10.1,SSW,37,W,SSE,19,20,19.5,77,46,61.5,1033.3,1031.9,1032.6,2,2,2,10.5,16.2,Yes
658,Sydney,6.4,19.3,12.9,0.2,2.8,10.3,SSE,30,W,SE,20,22,21,64,49,56.5,1035,1032.5,1033.75,1,2,1.5,9.5,18.1,No
659,Sydney,10.3,17.5,13.9,28.6,,2.2,ESE,46,E,WNW,28,22,25,90,74,82,1010.3,1004.2,1007.3,8,7,7.5,14.4,17,Yes
660,Sydney,12.8,17.7,15.3,38.4,4.4,3,SSE,78,S,SW,28,26,27,69,80,74.5,1015.3,1016.6,1016.0,7,7,7,15.5,14.5,Yes
661,Sydney,11.1,19.4,15.3,3.8,0.2,7.3,W,22,WNW,E,17,11,14,88,64,76,1029.7,1026.4,1028.1,4,2,3,13,18.4,Yes
662,Sydney,10.5,19.3,14.9,0,3.2,8.9,ESE,44,W,ESE,13,19,16,81,61,71,1025.7,1022.4,1024.1,0,2,1,13.7,18.8,No
663,Sydney,11.6,15.6,13.6,12.6,4.6,0,ESE,52,SSW,SSW,2,9,5.5,93,87,90,1024.3,1022.7,1023.5,8,7,7.5,13.6,14.9,Yes
664,Sydney,14.1,18.4,16.3,0.2,5.2,1.5,W,59,W,S,7,22,14.5,59,66,62.5,1009.1,1007.9,1008.5,5,7,6,15.8,13.7,No
665,Sydney,9.8,17.6,13.7,0.2,3,8.3,S,61,SSW,SSW,24,31,27.5,53,52,52.5,1015.9,1015.1,1015.5,3,6,4.5,13.4,14.7,No
666,Sydney,13.1,20.1,16.6,0,3.8,10.1,ENE,30,WNW,ENE,11,22,16.5,68,55,61.5,1018.6,1015.1,1016.9,1,5,3,17.7,19.2,No
667,Sydney,13.3,22.2,17.8,,5.2,10.7,W,61,W,WSW,35,30,32.5,36,25,30.5,1012.2,1010.1,1011.2,6,3,4.5,17.7,20.9,NA
668,Sydney,12.2,20.5,16.4,0,7,10.8,WSW,44,WSW,SE,28,24,26,33,31,32,1018.6,1017.1,1017.9,1,3,2,15.6,18.4,No
669,Sydney,9.2,22.2,15.7,0,5.4,9.7,ESE,31,W,E,19,26,22.5,50,33,41.5,1022.3,1018.5,1020.4,7,7,7,14.7,18.2,No
670,Sydney,17.4,24.6,21.0,0,6.2,1.2,WSW,61,W,SSE,6,17,11.5,60,65,62.5,1011.9,1009.8,1010.9,7,7,7,20,20.2,No
671,Sydney,11.6,25.4,18.5,0.2,5.4,11.2,NNE,50,NNW,NE,19,24,21.5,54,50,52,1021.9,1016.2,1019.1,0,0,0,20.4,21.2,No
672,Sydney,10.4,24.9,17.7,0,7.2,11.1,WNW,30,W,NE,11,13,12,45,45,45,1022.1,1017.2,1019.7,1,0,0.5,17.6,21.3,No
673,Sydney,12.8,21.1,17.0,0,5.8,6.3,ESE,31,W,E,6,17,11.5,63,58,60.5,1021.1,1019.6,1020.4,4,7,5.5,19,19.1,No
674,Sydney,16.4,21.9,19.2,0,3,8.5,ENE,39,NE,NE,19,24,21.5,73,68,70.5,1020.2,1015.5,1017.9,7,1,4,19.2,21.5,No
675,Sydney,14.4,26.8,20.6,0,5.4,11.1,NNE,41,WNW,E,13,19,16,61,61,61,1016.8,1014.2,1015.5,1,1,1,19.9,23.6,No
676,Sydney,13.2,17.6,15.4,9.4,5.8,3,S,76,W,WSW,26,20,23,49,42,45.5,1008.5,1008.5,1008.5,6,7,6.5,14.9,17.1,Yes
677,Sydney,9,23.4,16.2,0.2,4,11.7,ENE,30,W,E,11,24,17.5,61,43,52,1018.4,1015.8,1017.1,2,6,4,14.3,20.1,No
678,Sydney,15.8,20.8,18.3,0,10.6,4,SSE,69,S,S,33,22,27.5,59,74,66.5,1028.7,1029.8,1029.3,7,8,7.5,19.8,17,No
679,Sydney,15.9,28.9,22.4,0,7.8,10.4,W,43,W,W,17,22,19.5,36,18,27,1012.2,1008.3,1010.3,2,1,1.5,21.7,28,No
680,Sydney,16.1,21.8,19.0,0,6.6,8.8,ENE,46,NNE,ENE,13,31,22,60,64,62,1024,1019.4,1021.7,7,2,4.5,20.4,21,No
681,Sydney,14.4,23.1,18.8,0,6.4,12.3,ENE,41,E,NE,9,22,15.5,61,60,60.5,1022.4,1018.9,1020.7,2,0,1,21.4,21.9,No
682,Sydney,16.5,26.2,21.4,0,6.8,10.9,S,54,S,SSE,22,24,23,60,53,56.5,1018.8,1017.6,1018.2,1,6,3.5,23.1,25.2,No
683,Sydney,16.6,23.2,19.9,0,4.2,5.1,ESE,35,ESE,SE,7,20,13.5,51,66,58.5,1020.1,1019.6,1019.9,6,8,7,21.3,19,No
684,Sydney,18.5,23.5,21.0,0,6.8,6.6,NE,39,ENE,ENE,15,22,18.5,64,68,66,1019.2,1015.7,1017.5,7,7,7,20,22.1,No
685,Sydney,18.6,26.7,22.7,0,8,11.7,SSE,43,W,SSE,20,24,22,60,45,52.5,1016.7,1016.4,1016.6,3,1,2,22.3,25.2,No
686,Sydney,18.8,31.1,25.0,0,6.8,10.6,ENE,41,NE,ENE,6,24,15,56,57,56.5,1014.3,1008.7,1011.5,7,6,6.5,24.8,26,No
687,Sydney,19.1,26.8,23.0,0,8,8.4,NNE,44,ENE,NE,11,26,18.5,64,63,63.5,1014.2,1011.2,1012.7,2,4,3,23.8,24.6,No
688,Sydney,19,28.9,23.95,8.2,8.6,10.7,SE,61,WNW,NNE,15,20,17.5,71,56,63.5,1011.9,1008.8,1010.4,6,2,4,23.7,27.8,Yes
689,Sydney,19.6,27.2,23.4,6.2,11,6.9,WNW,52,N,NE,9,17,13,64,59,61.5,1008.3,1005.6,1007.0,7,5,6,24.3,26.3,Yes
690,Sydney,16.6,23,19.8,12.2,6,,SSE,63,SSE,SSE,33,31,32,55,54,54.5,1017.5,1018.2,1017.9,3,3,3,20.1,22.4,Yes
691,Sydney,17.8,25.9,21.9,0,8,13,NE,41,ENE,ENE,6,24,15,54,48,51,1012.2,1010.8,1011.5,1,1,1,24.3,24.6,No
692,Sydney,18.8,21.7,20.3,0,10.6,0,ENE,31,ESE,ESE,11,15,13,50,53,51.5,1021,1020.6,1020.8,7,7,7,20.6,20.7,No
693,Sydney,19.3,25.2,22.3,0,9.6,8,SSW,46,E,E,17,24,20.5,64,57,60.5,1015.6,1014.4,1015.0,5,2,3.5,22.2,23.9,No
694,Sydney,22.4,30.4,26.4,0,10.2,8.9,SSW,52,E,NE,11,15,13,69,66,67.5,1015.9,1012.8,1014.4,1,7,4,26.9,27.1,No
695,Sydney,21.2,28,24.6,0,9.2,13,NA,,N,NE,6,31,18.5,55,55,55,1016.1,1011.7,1013.9,1,1,1,25.8,27.4,No
696,Sydney,21.1,34.2,27.7,0,6.2,12.7,WSW,54,WNW,WNW,6,28,17,55,32,43.5,999.1,997.2,998.2,1,2,1.5,28.6,33.4,No
697,Sydney,21.2,27.6,24.4,0,8.2,12.9,ENE,33,WSW,E,6,22,14,67,63,65,1008.6,1005.8,1007.2,3,2,2.5,24.7,26.6,No
698,Sydney,20.7,29.1,24.9,0,10.2,11.8,ESE,39,SSW,ESE,13,20,16.5,73,43,58,1011.7,1010,1010.85,5,6,5.5,24.5,28.6,No
699,Sydney,18.1,24.8,21.5,6.2,3.4,7.3,ENE,48,ENE,NE,20,26,23,88,64,76,1014.3,1011.9,1013.1,8,5,6.5,20.3,23.9,Yes
700,Sydney,21.6,34.4,28.0,1,8,11.2,S,59,W,E,6,19,12.5,77,44,60.5,1003.1,1001.6,1002.4,2,5,3.5,25,31.2,No
701,Sydney,20.2,20.4,20.3,0.6,10.6,0,SSE,35,SSE,S,20,17,18.5,84,88,86,1013.2,1013.3,1013.3,8,8,8,20.4,19.7,No
702,Sydney,18,25,21.5,3.4,6.6,8.7,SSE,61,SSW,S,19,35,27,81,59,70,1015.5,1015.9,1015.7,7,2,4.5,19.6,23.4,Yes
703,Sydney,17.3,25.6,21.5,1.2,6.4,6.6,SSE,43,W,SSE,15,30,22.5,70,58,64,1015.7,1015.7,1015.7,7,6,6.5,20.1,22.9,Yes
704,Sydney,17.6,25.6,21.6,0.2,4.2,7.8,ESE,31,W,ESE,9,15,12,80,53,66.5,1027.7,1026.2,1027.0,7,7,7,20.5,23.6,No
705,Sydney,18.8,26.5,22.7,0,5.4,6.9,ENE,35,WNW,ENE,9,22,15.5,77,50,63.5,1025.2,1021.8,1023.5,8,4,6,20.3,26,No
706,Sydney,21,28.8,24.9,0,8,10,ESE,37,SE,ESE,4,26,15,62,61,61.5,1021.8,1021,1021.4,1,5,3,26.1,27.6,No
707,Sydney,20.4,27.2,23.8,4.4,5,6.7,ENE,39,W,NE,7,17,12,82,55,68.5,1023.1,1019.9,1021.5,2,7,4.5,23.1,26.9,Yes
708,Sydney,20.3,29.4,24.9,0.6,5.6,8.8,NE,37,N,ENE,4,20,12,85,59,72,1017,1014.8,1015.9,7,3,5,22.4,26.4,No
709,Sydney,22.2,25.6,23.9,0.2,5.2,6.2,SSE,61,NNW,S,4,33,18.5,89,66,77.5,1014.8,1015.1,1015.0,7,6,6.5,23.3,24.8,No
710,Sydney,20.1,23.8,22.0,0,6.6,9.1,SE,44,WSW,SSE,6,30,18,76,77,76.5,1015.6,1015.2,1015.4,7,7,7,22.2,22.9,No
711,Sydney,19.9,25.8,22.9,4.2,2.2,4.7,E,20,WNW,E,15,17,16,86,72,79,1010.9,1007.2,1009.1,7,7,7,21.5,24.9,Yes
712,Sydney,22,36.4,29.2,0,6,7,SSE,91,E,E,6,20,13,69,57,63,1005.9,1002.9,1004.4,1,7,4,26.2,29.3,No
713,Sydney,18.2,24.6,21.4,11.4,10.6,3.3,SSE,48,SSW,SE,20,15,17.5,70,57,63.5,1018.7,1017.3,1018.0,6,7,6.5,20.1,23.7,Yes
714,Sydney,16.8,27.7,22.3,0.2,5,8,ENE,33,WNW,E,9,28,18.5,60,54,57,1015.9,1013.1,1014.5,1,2,1.5,22.5,25.8,No
715,Sydney,20.4,28.6,24.5,0,4.8,9.8,SSE,59,SW,SSE,15,35,25,28,56,42,1005.9,1008.5,1007.2,4,4,4,25.2,23.1,No
716,Sydney,19.6,27.6,23.6,0,5.8,6.7,SSE,35,WNW,SSE,11,22,16.5,87,62,74.5,1011.1,1009.5,1010.3,7,7,7,21,25.6,No
717,Sydney,21.1,24.5,22.8,0,7.2,0.9,SSW,35,SSW,E,17,20,18.5,79,79,79,1017.7,1016.5,1017.1,7,7,7,22.8,24,No
718,Sydney,21.3,27.9,24.6,0,1.2,7.6,WNW,52,WNW,E,11,26,18.5,85,65,75,1016.9,1013.3,1015.1,6,1,3.5,22.5,27,No
719,Sydney,17.7,24.9,21.3,0,5.6,5.1,SSE,70,SSW,S,26,33,29.5,75,51,63,1010,1012.5,1011.25,6,6,6,21.8,23,No
720,Sydney,16.3,23.6,20.0,8.8,7.4,6.1,SSE,37,WNW,E,13,13,13,77,45,61,1017.2,1015.7,1016.5,7,5,6,17.9,23.4,Yes
721,Sydney,16.9,28.7,22.8,0.2,5.8,10.4,WSW,41,W,WNW,19,17,18,70,24,47,1017.8,1015.1,1016.5,1,1,1,20.4,27.8,No
722,Sydney,14.7,27.6,21.2,0,7,11.2,WSW,52,W,W,15,22,18.5,34,20,27,1020.5,1017.1,1018.8,1,0,0.5,17.2,26.4,No
723,Sydney,14.7,24.5,19.6,0,7,10.9,W,37,W,ESE,24,20,22,39,45,42,1023.4,1021.9,1022.7,1,2,1.5,18.5,22.2,No
724,Sydney,18.5,27.9,23.2,0,4.2,3.9,S,48,N,E,7,11,9,86,57,71.5,1018.9,1016.3,1017.6,7,7,7,20.3,27.1,No
725,Sydney,17.9,19,18.45,0.6,6.4,0,S,48,SSE,SSW,13,13,13,91,89,90,1023.9,1022.9,1023.4,8,8,8,18.1,18.5,No
726,Sydney,15.8,24.9,20.4,0,4,5.1,N,35,WNW,NW,7,15,11,81,62,71.5,1008,1006.6,1007.3,1,8,4.5,19.9,20.2,No
727,Sydney,15.1,23,19.05,0.4,3.2,9.8,NW,70,WNW,WNW,15,22,18.5,67,42,54.5,1007.9,1007.2,1007.6,6,2,4,20,21.2,No
728,Sydney,18,22.5,20.25,2.4,6.6,6.6,S,61,WSW,SSE,22,35,28.5,50,69,59.5,1018.5,1019.6,1019.1,6,7,6.5,19.4,20,Yes
729,Sydney,13.6,17.2,15.4,13.2,3.2,0,SSE,83,S,SSE,24,46,35,96,94,95,1023.6,1020.7,1022.2,8,8,8,15,17.1,Yes
730,Sydney,15,25.1,20.05,0,2.2,8.5,W,19,WNW,E,11,13,12,89,59,74,1008,1004.4,1006.2,4,4,4,17.3,23.9,No
731,Sydney,12.7,17.1,14.9,13,4,1.3,SW,48,W,SW,19,19,19,81,81,81,1008,1010.4,1009.2,6,6,6,13.8,16.2,Yes
732,Sydney,10.3,20.9,15.6,0.2,5.6,10.4,SSE,39,WNW,S,20,22,21,63,50,56.5,1026.1,1024.5,1025.3,1,1,1,14,20.1,No
733,Sydney,18.9,20.9,19.9,31.6,1.2,0.4,SSW,50,SSW,S,15,22,18.5,98,86,92,1014.8,1012.8,1013.8,8,6,7,19,20.8,Yes
734,Sydney,13.4,21,17.2,0.2,6.4,10,W,46,W,WSW,28,26,27,41,29,35,1014,1012.5,1013.25,0,0,0,15.3,20.4,No
735,Sydney,15.4,21.9,18.7,0,5,10.2,WNW,70,WNW,WSW,17,39,28,48,35,41.5,1010.2,1009.6,1009.9,1,1,1,16.8,21.1,No
736,Sydney,13.8,21.5,17.7,0.2,0.4,1.8,NNW,28,NNE,NE,2,7,4.5,84,66,75,1020.6,1015.5,1018.1,8,6,7,16.9,20.9,No
737,Sydney,13,17.7,15.35,11.2,3.4,1.4,S,72,S,S,31,30,30.5,94,56,75,1016.9,1020.4,1018.7,8,6,7,15.2,16.9,Yes
738,Sydney,11.1,18.3,14.7,0.2,2.4,1.1,W,28,WNW,WNW,11,9,10,84,52,68,1022,1017.8,1019.9,7,7,7,13.1,17,No
739,Sydney,7.4,19,13.2,0,1.2,9,W,33,WNW,ENE,17,9,13,82,53,67.5,1022,1017.8,1019.9,3,2,2.5,8.9,17.5,No
740,Sydney,8.9,17.7,13.3,0,4,6.9,W,33,WSW,SSW,19,7,13,69,42,55.5,1019.3,1019.3,1019.3,7,1,4,10.2,16.8,No
741,Sydney,10.8,22.9,16.9,0,2.8,8.1,WNW,52,WNW,WNW,15,19,17,67,36,51.5,1024.5,1019.5,1022.0,5,1,3,14.8,22.5,No
742,Sydney,13.6,22.6,18.1,0,4,6.5,NNW,30,WNW,WSW,13,19,16,57,29,43,1020.7,1019.5,1020.1,6,5,5.5,17.1,21.9,No
743,Sydney,11.7,16.1,13.9,6.6,0.6,0.2,W,24,W,N,9,4,6.5,83,69,76,1036.8,1034.4,1035.6,7,7,7,13.3,15.9,Yes
744,Sydney,13.1,19.7,16.4,0,2.4,4.5,NNW,33,W,NNW,17,11,14,85,46,65.5,1031.3,1027.1,1029.2,7,7,7,13.8,19,No
745,Sydney,9.5,19.9,14.7,0,2,8.3,WSW,24,W,E,19,6,12.5,88,52,70,1028.5,1025.7,1027.1,4,3,3.5,11.2,18.6,No
746,Sydney,12.9,17.9,15.4,2.6,,0.3,WNW,24,N,NNE,9,7,8,85,94,89.5,1022.8,1018.3,1020.6,7,7,7,16.5,15.8,Yes
747,Sydney,11.4,17.4,14.4,2.2,1,0.8,W,39,W,SSW,17,13,15,80,84,82,1014.4,1013.6,1014.0,7,7,7,13.5,15.8,Yes
748,Sydney,8.5,14.1,11.3,1.2,2.2,0,W,33,W,SSW,20,11,15.5,90,88,89,1028.7,1027.6,1028.2,7,7,7,9.1,13.7,Yes
749,Sydney,8.3,19.4,13.9,0,1.8,9.7,W,26,WNW,W,15,11,13,87,44,65.5,1032.6,1029.2,1030.9,0,1,0.5,9.7,19,No
750,Sydney,10.7,17.5,14.1,1,0.6,8.7,W,33,W,NW,19,9,14,85,37,61,1026.2,1022.6,1024.4,5,1,3,12,17.4,No
751,Sydney,7.3,16.9,12.1,0,1.2,3.2,W,43,W,WNW,13,13,13,92,61,76.5,1022.6,1019,1020.8,4,7,5.5,9.4,16,No
752,Sydney,6.6,19.9,13.3,0.8,1.4,9.3,WNW,61,W,NNW,20,17,18.5,100,48,74,1015.4,1009.4,1012.4,0,1,0.5,7.2,19.2,No
753,Sydney,7.1,15.1,11.1,2.2,2.8,4,WNW,57,WNW,WNW,22,33,27.5,60,42,51,1003.6,1001.5,1002.6,7,2,4.5,9.8,13.1,Yes
754,Sydney,8.3,13.4,10.9,0.2,3.4,2.6,NW,43,SSW,W,13,13,13,91,68,79.5,1016.8,1013.7,1015.3,7,6,6.5,10.3,12.9,No
755,Sydney,6.2,14.3,10.3,17.2,0,1.7,SSW,57,W,SW,26,26,26,95,51,73,1010.1,1012.9,1011.5,8,7,7.5,6.7,13.5,Yes
756,Sydney,7.8,16.7,12.3,0.6,2,9,W,33,W,S,17,17,17,84,55,69.5,1032.6,1031.1,1031.9,3,2,2.5,10.3,15.8,No
757,Sydney,8.2,19.3,13.8,3,0.8,9.9,NNE,33,WNW,NE,17,15,16,93,54,73.5,1033.1,1029.3,1031.2,1,1,1,9.9,18.3,Yes
758,Sydney,6.4,17.3,11.9,0,,9.6,NA,,WNW,S,24,19,21.5,56,40,48,1032.9,1030.8,1031.9,1,2,1.5,9.6,16.6,No
759,Sydney,8.3,15.1,11.7,0,3.8,4.6,WSW,33,W,SSE,19,2,10.5,57,42,49.5,1023,1018.9,1020.95,7,4,5.5,8.9,14.4,No
760,Sydney,10.5,19.8,15.2,0,3,9.2,NW,28,W,NE,13,15,14,70,63,66.5,1027.4,1021.4,1024.4,5,4,4.5,14,17.4,No
761,Sydney,9.4,21,15.2,0,3.8,9.4,NNE,31,WNW,NE,13,15,14,73,63,68,1025.8,1021.2,1023.5,0,7,3.5,13,19.8,No
762,Sydney,12.3,20.2,16.3,5.2,2.8,6.3,SSW,28,SSE,S,13,13,13,80,59,69.5,1018.1,1017.8,1018.0,7,7,7,16.3,18.9,Yes
763,Sydney,8,18.8,13.4,0,4,10.4,WNW,31,W,ENE,11,19,15,61,46,53.5,1018,1012,1015,5,1,3,11.9,18.6,No
764,Sydney,12.4,22.3,17.4,0,3.8,10.6,NNE,30,WNW,E,11,20,15.5,61,60,60.5,1028.5,1025,1026.75,1,1,1,18.3,21.4,No
765,Sydney,15.8,29.8,22.8,0,6.4,11,NA,,NNE,NNW,9,35,22,33,25,29,1015.4,1009,1012.2,1,3,2,23.5,29.2,No
766,Sydney,12.4,21.1,16.8,0,10.2,10.2,ESE,37,W,ESE,19,26,22.5,42,60,51,1017.7,1015,1016.35,2,3,2.5,17.2,19.3,No
767,Sydney,12.2,19.9,16.1,0,4.2,8.2,S,43,WNW,SE,9,28,18.5,53,57,55,1018.4,1018.3,1018.4,3,7,5,18,17.7,No
768,Sydney,14.6,19.5,17.1,0.2,6.2,9.2,SSW,59,SW,S,24,37,30.5,36,47,41.5,1016.8,1017.5,1017.2,3,2,2.5,18.7,17.8,No
769,Sydney,10.1,16.4,13.3,31.8,2.8,4.3,S,54,S,SSE,13,26,19.5,91,63,77,1029.3,1027.8,1028.6,7,7,7,13.4,15.9,Yes
770,Sydney,16.8,22.9,19.9,0,5.6,9.6,ENE,33,W,E,6,24,15,68,65,66.5,1026.4,1022.8,1024.6,4,1,2.5,19.9,21.7,No
771,Sydney,20.3,32.3,26.3,0,8.6,11.4,NNE,43,WNW,ENE,15,17,16,37,26,31.5,1023.2,1019.7,1021.5,1,1,1,23.8,30.6,No
772,Sydney,15.7,24.3,20.0,0,6.8,9.5,E,24,SE,E,2,17,9.5,62,60,61,1028.9,1025.8,1027.4,1,4,2.5,21.2,22.3,No
773,Sydney,17.5,20.4,19.0,1.6,7.8,0.8,SSW,37,S,ESE,20,20,20,82,77,79.5,1022.3,1022.3,1022.3,4,8,6,18.3,19.8,Yes
774,Sydney,17.3,27.5,22.4,0,6.8,11.9,NNE,43,ESE,E,6,20,13,60,52,56,1021.7,1018.7,1020.2,0,1,0.5,23.3,27.3,No
775,Sydney,14.1,23.1,18.6,0,8,9.3,ENE,39,W,NE,7,24,15.5,59,48,53.5,1023.8,1020.8,1022.3,1,7,4,19,21.8,No
776,Sydney,17.1,24.2,20.7,0,8,5.7,NE,48,NE,NE,19,28,23.5,59,61,60,1021.8,1018.6,1020.2,7,8,7.5,22.2,22.5,No
777,Sydney,18.2,30.7,24.5,26,6.6,9.1,WSW,46,NW,E,13,15,14,75,53,64,1011.2,1009,1010.1,5,5,5,21.6,26.4,Yes
778,Sydney,16,23.4,19.7,13,0,0.7,ENE,50,NE,NE,30,26,28,94,80,87,1014.8,1010.5,1012.7,8,8,8,18.2,20.5,Yes
779,Sydney,18.4,24.6,21.5,10,5.6,5.3,SSE,46,ESE,ESE,9,28,18.5,69,69,69,1012.3,1012.3,1012.3,3,7,5,22.5,21.8,Yes
780,Sydney,16.2,21.7,19.0,0.4,7.2,4.6,SSW,46,SSW,SSE,17,26,21.5,67,65,66,1020.7,1020,1020.35,7,6,6.5,18,20.4,No
781,Sydney,17.7,20.1,18.9,18.2,9,0,SSE,33,S,ESE,15,19,17,81,70,75.5,1014.4,1013.4,1013.9,8,8,8,18.7,18.9,Yes
782,Sydney,17.4,36.5,27.0,0,11,13,SSW,57,W,W,11,22,16.5,45,17,31,1013.6,1009.7,1011.7,5,1,3,25.1,35.6,No
783,Sydney,21.4,40.9,31.2,0,8.8,12.4,W,54,SW,WNW,2,28,15,63,13,38,1012.5,1006.3,1009.4,1,1,1,25.2,40.7,No
784,Sydney,20.3,22.1,21.2,0,14.6,0.3,S,54,SE,SE,13,24,18.5,65,56,60.5,1015.6,1017.3,1016.5,7,7,7,20.8,20.7,No
785,Sydney,19,22.4,20.7,0,6.2,2.7,NNE,33,E,ENE,17,17,17,59,58,58.5,1019.7,1016.7,1018.2,7,8,7.5,19.8,20.8,No
786,Sydney,19.1,23.8,21.5,0,7.4,0.3,ENE,37,ENE,NE,20,17,18.5,69,55,62,1016.7,1016,1016.35,8,8,8,21.5,22.5,No
787,Sydney,19,33.3,26.15,0,8,10.4,S,63,ESE,NE,9,31,20,58,34,46,1010.3,1006.7,1008.5,1,5,3,26.3,32,No
788,Sydney,19.2,22.8,21.0,0,14.2,5.3,SSE,61,S,S,22,35,28.5,66,59,62.5,1015.1,1017,1016.05,7,7,7,21,19.4,No
789,Sydney,20.9,25,22.95,0,7.6,0.3,NE,43,NE,ENE,11,17,14,68,64,66,1018.6,1015.8,1017.2,7,7,7,22.7,24.4,No
790,Sydney,20.2,25.5,22.9,15.2,10,6.4,SSW,44,S,E,7,19,13,80,63,71.5,1015.9,1011.7,1013.8,7,3,5,21.3,25,Yes
791,Sydney,21.2,35.3,28.3,0.2,6.4,8.8,W,59,W,WNW,17,30,23.5,66,13,39.5,1005.8,1001.1,1003.5,3,7,5,24.4,34.7,No
792,Sydney,18.2,24.4,21.3,0,7.6,6.5,NE,48,NE,NE,19,30,24.5,58,56,57,1019.3,1016.1,1017.7,5,7,6,21.4,23.2,No
793,Sydney,18.3,29.6,24.0,0,8,13.1,ENE,28,WNW,E,9,19,14,63,59,61,1015.4,1013.4,1014.4,3,3,3,23.4,25.5,No
794,Sydney,17.3,23,20.15,34,3.6,4.5,ESE,31,SE,ESE,13,22,17.5,65,59,62,1019.4,1017.7,1018.6,7,7,7,21.8,22,Yes
795,Sydney,18.8,26.1,22.5,0.6,7.4,6.1,NE,39,N,NE,17,17,17,74,77,75.5,1009.7,1006,1007.85,5,7,6,22.7,23.4,No
796,Sydney,15.4,24.9,20.2,0.2,7.4,12.5,SSE,35,SE,ESE,20,22,21,51,38,44.5,1022.4,1020.7,1021.6,6,1,3.5,21.2,24.1,No
797,Sydney,17.4,26.7,22.1,0,8,12.7,NA,,WNW,E,9,24,16.5,62,52,57,1019.4,1016.8,1018.1,1,5,3,21.3,24.2,No
798,Sydney,17.9,25.6,21.8,0,11,12.3,E,35,SSW,E,2,28,15,57,52,54.5,1016.4,1013.7,1015.1,6,4,5,22.9,24.2,No
799,Sydney,18,25.4,21.7,0,6.8,3.3,ESE,28,NA,ESE,0,19,9.5,60,51,55.5,1013.4,1012.3,1012.9,7,7,7,22.3,23.5,No
800,Sydney,20.2,24.6,22.4,0,8,0,SE,44,SSE,SE,20,22,21,63,84,73.5,1015.2,1014.7,1015.0,8,8,8,22.2,19.9,No
801,Sydney,18.6,23.6,21.1,15,6.4,0.7,ESE,46,ESE,ESE,6,7,6.5,86,89,87.5,1016.8,1016.3,1016.6,8,8,8,18.8,19.1,Yes
802,Sydney,17.8,20.3,19.1,34.2,0,0,ESE,54,SE,SE,26,26,26,87,87,87,1016.5,1014.6,1015.6,8,8,8,19.1,19.5,Yes
803,Sydney,22.7,39.2,31.0,0,8.4,,S,74,SE,ENE,6,15,10.5,50,43,46.5,1011.7,1008.1,1009.9,1,7,4,30.8,32.4,No
804,Sydney,19.2,30.2,24.7,0,8,13,NNE,41,N,ENE,6,13,9.5,60,54,57,1017.4,1013.3,1015.4,3,3,3,24.2,29.2,No
805,Sydney,21.9,37.5,29.7,0,11.8,10,NNE,39,ESE,E,4,9,6.5,39,39,39,1012.6,1009.8,1011.2,1,6,3.5,27.9,32.1,No
806,Sydney,21.6,25.2,23.4,0,4.6,0,NA,,E,E,13,13,13,73,64,68.5,1014.5,1013.3,1013.9,8,8,8,23.2,24.7,No
807,Sydney,17,27.9,22.45,2,5,12.9,SE,33,WNW,ESE,17,24,20.5,62,45,53.5,1006.3,1004,1005.15,2,3,2.5,20.9,26.6,Yes
808,Sydney,19.6,26.1,22.9,3.6,9.6,6.8,SSE,56,S,SSE,31,39,35,59,56,57.5,1017.4,1017.6,1017.5,6,5,5.5,22,23.9,Yes
809,Sydney,21.1,32.5,26.8,0,9.6,10.4,SSE,48,NE,SSE,2,4,3,58,53,55.5,1008.4,1005.3,1006.9,1,5,3,26.2,31.5,No
810,Sydney,20.5,29.4,25.0,0,8,11.1,ENE,35,NW,ENE,9,20,14.5,70,60,65,1012.4,1009.8,1011.1,4,1,2.5,23.7,28.6,No
811,Sydney,23.2,27.8,25.5,0,12.2,5.2,S,63,SSW,SE,28,22,25,67,60,63.5,1014.9,1015.5,1015.2,1,7,4,25.4,26.7,No
812,Sydney,20.7,28.1,24.4,0,8,10.1,E,28,W,E,11,17,14,62,53,57.5,1018.8,1017.2,1018.0,1,1,1,23.7,26.3,No
813,Sydney,21.3,28.2,24.8,0,4.2,7.7,ENE,33,E,ENE,4,26,15,72,47,59.5,1022,1019.9,1020.95,4,1,2.5,23.6,27.6,No
814,Sydney,22.8,28.3,25.6,0,9.6,10.1,NE,39,N,NE,20,24,22,70,53,61.5,1022,1020.1,1021.05,7,2,4.5,24.9,26.9,No
815,Sydney,22.4,28.1,25.3,0,8.8,10.8,ENE,33,NE,ENE,7,20,13.5,61,57,59,1023.4,1022.6,1023.0,1,3,2,26.2,27,No
816,Sydney,22.8,27.8,25.3,0,5.8,2.3,ENE,37,ENE,ENE,6,19,12.5,79,66,72.5,1020.1,1017.9,1019.0,8,7,7.5,23.8,26.8,No
817,Sydney,21.8,28.7,25.3,0,4.6,10.7,NE,43,WNW,E,9,24,16.5,73,60,66.5,1019.6,1018,1018.8,1,2,1.5,24.6,27.6,No
